RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,28/02/2021,31/03/2021,30/04/2021,31/05/2021,30/06/2021,31/07/2021,31/08/2021,30/09/2021,31/10/2021,30/11/2021,31/12/2021,31/01/2022,28/02/2022
23596,19088,Bardwell,City,TX,TX,Dallas-Fort Worth-Arlington,Ellis County,149899,150597,150627,150971,152959,159736,163038,166713,168537,173749,178405,183262,185927
54226,19104,Round Top,City,TX,TX,,Fayette County,646176,659435,666898,683668,705870,724974,733938,737537,741020,749455,771905,794911,817321
24368,19130,Deport,City,TX,TX,Paris,Lamar County,91740,93859,94991,97777,100325,103030,104106,105145,106421,109336,113967,117960,120864
51028,19137,Blanket,City,TX,TX,Brownwood,Brown County,178255,182625,186050,189404,191800,194504,198066,201221,203392,205239,210650,216071,221968
42411,19178,Iraan,City,TX,TX,,Pecos County,153751,149889,142266,138001,139658,144416,148239,147381,142274,138963,138776,141586,143554
43568,19198,Brashear,City,TX,TX,Sulphur Springs,Hopkins County,,,,,,,,,,,,180820,182638
30717,19204,Camp Wood,City,TX,TX,,Real County,103482,105025,105923,107405,108522,110584,112971,115195,116074,116066,117951,119458,121626
25334,19224,Joinerville,City,TX,TX,Longview,Rusk County,107513,108391,108710,110342,111927,113070,114103,115390,116681,117458,120059,121922,125346
238338,19297,Tira,City,TX,TX,Sulphur Springs,Hopkins County,,,,,,,,,,,,134825,135974
22043,19329,Iowa Colony,City,TX,TX,Houston-The Woodlands-Sugar Land,Brazoria County,341093,344796,347404,350838,354213,359779,366624,373401,380367,385624,391104,398066,401654
12444,19355,Lorenzo,City,TX,TX,Lubbock,Crosby County,70102,70865,69995,69211,68570,69643,70261,70840,70925,71571,73175,74666,75899
23218,19401,Ector,City,TX,TX,Bonham,Fannin County,139941,142352,143459,145091,146807,148497,150185,151743,152649,153855,157868,162461,170939
7969,19401,Windthorst,City,TX,TX,Wichita Falls,Archer County,197732,200588,201466,202409,204327,206719,208315,210581,212362,212716,215856,218618,224087
45178,19443,Escobares,City,TX,TX,Rio Grande City,Starr County,67973,70052,71359,72292,73255,73743,74358,75299,76666,78115,80477,82831,84847
237226,19460,Roman Forest,City,TX,TX,Houston-The Woodlands-Sugar Land,Montgomery County,254632,258452,260349,264221,267802,274023,279435,286325,292918,297918,301081,302800,306251
43124,19471,Seven Points,City,TX,TX,Athens,Henderson County,158077,161265,165940,169499,175563,181291,187429,189706,193105,197520,202479,207633,213403
53412,19471,Morgan,City,TX,TX,,Bosque County,110783,112737,114269,116087,117870,119533,121302,123015,124193,124899,127524,130129,133503
3454,19500,Arthur City,City,TX,TX,Paris,Lamar County,159229,161639,162839,165688,169190,172834,174799,177080,178266,178902,182106,186243,191062
14611,19547,White Deer,City,TX,TX,Amarillo,Carson County,102020,104075,104907,105275,105713,106512,107768,109291,110408,110948,112717,114533,117358
44138,19560,Bergheim,City,TX,TX,San Antonio-New Braunfels,Kendall County,453055,462978,468341,474329,479474,484980,489883,495808,500230,507452,522855,537951,552929
39782,19567,Milam,City,TX,TX,,Sabine County,133395,136503,137484,137699,139044,140488,143157,144964,147512,149490,153074,155736,158369
23349,19567,Wildorado,City,TX,TX,Amarillo,Oldham County,269065,276846,280693,282005,283426,285812,290266,293138,295828,297819,308289,315745,324690
4692,19604,Farmersville,City,TX,TX,Dallas-Fort Worth-Arlington,Collin County,215050,216834,220373,225124,232142,239126,245069,249159,255432,261121,267834,274566,281552
23066,19634,Kildare,City,TX,TX,,Cass County,83266,84227,85184,85656,86413,87300,88305,89640,89293,89482,89832,91459,93319
30135,19726,Agua Dulce,City,TX,TX,Corpus Christi,Nueces County,94577,92822,91542,92794,94848,97970,99455,98645,99214,98865,102362,105580,108794
49626,19766,Richards,City,TX,TX,,Grimes County,301786,308080,311566,317339,323460,332234,342437,350122,359150,365549,375500,382374,392372
47539,19796,Saltillo,City,TX,TX,Sulphur Springs,Hopkins County,,,,,,,,,,,,188979,190367
12570,19803,Markham,City,TX,TX,Bay City,Matagorda County,114851,116872,117297,117680,117743,118954,119498,120489,120856,121748,124494,126638,129238
39293,19838,Kress,City,TX,TX,,Swisher County,62825,66053,68833,71725,73016,73932,74675,75598,75899,75994,76744,78781,81039
30188,19856,Altair,City,TX,TX,,Colorado County,270687,279374,287698,298189,302287,306762,313491,321944,330088,334569,343175,350673,358716
46009,19870,Kendalia,City,TX,TX,San Antonio-New Braunfels,Kendall County,552553,564299,571666,579638,586065,592041,597841,604338,608865,617973,636235,655389,673235
17028,19894,Bigfoot,City,TX,TX,,Frio County,279091,280888,283685,285176,286519,286215,286734,287576,292199,300717,313113,324344,333396
53828,19894,Pattison,City,TX,TX,Houston-The Woodlands-Sugar Land,Waller County,147044,148813,149615,149343,150810,152991,155190,157996,159090,160060,160988,162258,165176
12421,19915,Lolita,City,TX,TX,,Jackson County,113380,116996,119427,121500,123352,125537,127476,128593,129578,130199,132586,134296,136746
56939,19952,San Felipe,City,TX,TX,Houston-The Woodlands-Sugar Land,Austin County,200458,204705,206938,209420,211813,214150,216095,217596,218701,219432,222271,225206,229871
46866,20047,Oglesby,City,TX,TX,Killeen-Temple,Coryell County,218636,210862,203832,199323,200813,205043,209674,215511,218858,221711,225278,231127,237612
42412,20085,Iredell,City,TX,TX,,Bosque County,160439,163612,166181,166878,167270,167525,170793,172553,174150,175389,179308,182528,186613
24973,20139,Groom,City,TX,TX,Amarillo,Carson County,91377,93156,94530,97297,99855,101878,102727,103882,104888,105331,107243,108845,111444
35837,20156,Muldoon,City,TX,TX,,Fayette County,472165,482793,488984,493910,498228,503663,511970,519336,524709,530328,543903,556475,568770
48852,20174,Barry,City,TX,TX,Corsicana,Navarro County,158870,161872,163644,166012,168100,170603,172693,174775,175901,176704,180079,183556,187839
22297,20207,Nemo,City,TX,TX,Dallas-Fort Worth-Arlington,Somervell County,385405,394190,399358,404664,409134,413541,418341,424951,429712,432999,441456,451459,464076
5305,20207,Ivanhoe,City,TX,TX,Bonham,Fannin County,189446,194720,198107,202100,204525,207725,210859,214103,216053,216531,220283,224463,231577
33871,20207,Saragosa,City,TX,TX,Pecos,Reeves County,114850,113972,114938,116210,116790,116997,117908,121446,126109,131585,136245,142860,151683
10442,20225,Blessing,City,TX,TX,Bay City,Matagorda County,144054,147069,148297,149045,149538,150592,151319,152383,153064,154046,157289,160491,164114
25059,20225,Harwood,City,TX,TX,,Gonzales County,285521,291396,295777,297825,300193,302093,304410,307571,310866,316527,328889,341160,352756
238368,20247,Tool,City,TX,TX,Athens,Henderson County,207043,210024,215528,223059,233965,244830,253374,258876,263241,269616,274600,281543,287222
50525,20278,Nazareth,City,TX,TX,,Castro County,289512,298856,308883,316462,319445,323561,330129,334816,337498,340616,348392,362826,385580
230996,20315,Annetta North,City,TX,TX,Dallas-Fort Worth-Arlington,Parker County,531940,538253,547074,554058,565791,582650,601907,621467,635568,652677,668317,678848,687869
26724,20331,Reklaw,City,TX,TX,Jacksonville,Cherokee County,138491,141309,142519,144712,146131,147621,149008,150426,151806,153210,157095,160895,164605
396966,20356,Randolph Air Force Base,City,TX,TX,San Antonio-New Braunfels,Bexar County,226240,232107,234819,239378,245781,252609,260808,269129,274952,276186,271734,266584,261702
18209,20392,Fritch,City,TX,TX,Borger,Hutchinson County,95199,96721,97186,97563,98064,98773,99544,100447,101046,101611,103749,105729,108067
8233,20476,Clarendon,City,TX,TX,,Donley County,84161,86013,86217,87008,87415,88546,89223,89805,89532,88913,89750,91410,93734
21145,20522,Walnut Springs,City,TX,TX,,Bosque County,93888,95257,95915,95878,95774,95929,96123,96088,95571,95613,98102,100491,103847
24404,20532,Donie,City,TX,TX,,Freestone County,156218,160737,165012,168443,170756,171163,172094,173363,174582,175234,178655,180795,184470
46078,20548,La Blanca,City,TX,TX,McAllen-Edinburg-Mission,Hidalgo County,104367,104900,104627,104768,105963,106918,106387,106755,108313,110856,114486,116960,118649
54054,20606,Rancho Viejo,City,TX,TX,Brownsville-Harlingen,Cameron County,213050,216322,220469,223788,228483,231871,236510,241112,246203,250699,253720,257596,262075
31228,20611,Dime Box,City,TX,TX,,Lee County,212149,217020,219303,221305,223399,226745,230510,234054,236905,238068,242987,247846,254990
235144,20624,Los Alvarez,City,TX,TX,Rio Grande City,Starr County,155108,159165,161680,162977,164773,165842,167385,168950,170565,172060,176150,179799,184538
37042,20624,Abbott,City,TX,TX,,Hill County,160567,163300,165050,166360,167671,168751,170435,171961,172928,173667,177344,181394,186063
46241,20638,Liberty City,City,TX,TX,Longview,Gregg County,179365,184319,186574,188411,190410,193297,198663,204837,209768,213582,217495,222305,227366
55865,20646,Ladonia,City,TX,TX,Bonham,Fannin County,88537,91950,95456,97721,99409,101222,102764,103749,104358,104863,107709,110454,116688
26864,20670,Roxton,City,TX,TX,Paris,Lamar County,84116,85899,86843,88167,89735,91337,93045,94675,95806,96517,98453,101037,103361
42486,20687,Forestburg,City,TX,TX,,Montague County,265347,270685,274103,276348,278222,280481,283429,287514,290560,293616,300963,309329,321167
10021,20703,Collegeport,City,TX,TX,Bay City,Matagorda County,168365,171434,173637,174132,173629,173882,174854,177374,178111,178252,180798,181100,183067
49992,20736,Woodcreek,City,TX,TX,Austin-Round Rock,Hays County,339225,349105,360137,372996,389509,406413,420853,431163,441040,451117,458521,465703,474426
3459,20736,Asherton,City,TX,TX,,Dimmit County,83858,84298,84685,84260,85799,86596,87478,87643,88602,88607,89816,91476,93741
27465,20742,Trenton,City,TX,TX,Bonham,Fannin County,151539,154199,155481,157083,158771,160699,162467,164378,165812,166818,170307,174156,179584
43336,20754,Weston,City,TX,TX,Dallas-Fort Worth-Arlington,Collin County,236948,233934,241025,248600,261482,271871,278422,284113,286892,284708,284827,293273,307819
35231,20800,Buckholts,City,TX,TX,,Milam County,174694,176356,177768,180176,184706,188551,191822,194528,196958,199696,202566,206591,211267
44040,20823,Barstow,City,TX,TX,,Ward County,52899,53045,52551,52722,52207,50995,50149,50347,50607,51575,52997,54821,54665
14752,20912,Zephyr,City,TX,TX,Brownwood,Brown County,291284,299016,304227,308808,311633,315658,320855,326391,328811,332897,341029,350281,358516
12858,20912,Mount Calm,City,TX,TX,,Hill County,115065,117661,119050,119694,120561,121110,122488,123723,124376,124939,127639,130855,134616
10813,20950,Chillicothe,City,TX,TX,,Hardeman County,38613,39797,41165,42235,42830,42018,41264,41274,42346,43674,44904,46319,47658
27125,20960,Smiley,City,TX,TX,,Gonzales County,112845,113811,113862,115496,116525,118429,120085,121405,121554,121274,124290,127306,130445
49207,20972,Laneville,City,TX,TX,Longview,Rusk County,140214,140919,140210,141363,142765,144401,145488,146724,147704,148794,151917,156121,161390
40400,20982,Port Bolivar,City,TX,TX,Houston-The Woodlands-Sugar Land,Galveston County,323836,328457,332874,339610,348563,361637,376671,389382,402022,409696,418122,425113,433444
52365,20982,Guy,City,TX,TX,Houston-The Woodlands-Sugar Land,Fort Bend County,198537,202686,212865,221272,228004,231772,237071,241978,245031,250221,255040,262021,269488
52586,21014,Howardwick,City,TX,TX,,Donley County,66629,67411,67283,67710,68695,70084,71199,71426,70808,70454,71173,72664,74568
234686,21047,La Puerta,City,TX,TX,Rio Grande City,Starr County,53054,54963,55991,57877,57643,57680,57453,58437,59029,59221,60288,61055,63161
50583,21047,West Point,City,TX,TX,,Fayette County,339029,346224,349857,353153,356032,360314,365365,370081,372924,374959,383631,393214,404498
6438,21054,Pattonville,City,TX,TX,Paris,Lamar County,164742,167669,169603,174497,179333,184159,186542,188811,191426,196587,205019,212836,219098
30752,21097,Carbon,City,TX,TX,,Eastland County,121053,123831,125344,125869,126436,126884,128319,129595,130549,131298,133292,134651,136532
50072,21103,Trent,City,TX,TX,Abilene,Taylor County,102805,106085,108928,111777,114884,118181,121883,124217,124942,126083,128793,131476,132399
232060,21103,Chateau Woods,City,TX,TX,Houston-The Woodlands-Sugar Land,Montgomery County,211040,214446,219547,226058,232840,238643,244182,249995,255088,258603,261959,264828,271158
18484,21120,Hart,City,TX,TX,,Castro County,116583,118673,121960,126897,130796,133516,135516,137247,138366,138422,141204,144234,147843
56295,21128,Perrin,City,TX,TX,,Jack County,203820,207752,212157,213485,217868,219803,223938,226125,229580,231743,234982,239386,245319
42537,21151,Olden,City,TX,TX,,Eastland County,100598,102867,103909,105508,106574,107925,108874,109494,109816,109763,111171,112947,115786
41013,21151,Splendora,City,TX,TX,Houston-The Woodlands-Sugar Land,Montgomery County,177794,180835,185016,188752,193598,197694,203696,209098,213836,215974,217997,220756,223586
44968,21162,Douglass,City,TX,TX,Nacogdoches,Nacogdoches County,225277,229546,231024,233152,235720,238511,240082,241038,241417,241833,245966,250126,255151
230995,21175,Annetta,City,TX,TX,Dallas-Fort Worth-Arlington,Parker County,391082,396676,404254,410989,420231,432697,444979,456396,463651,474369,484614,498306,513075
6497,21200,Pierce,City,TX,TX,El Campo,Wharton County,146758,149868,151268,153951,156055,158071,159168,159819,160816,162021,166575,171151,175806
57261,21233,Dike,City,TX,TX,Sulphur Springs,Hopkins County,,,,,,,,,,,,203370,205886
8227,21244,Brookesmith,City,TX,TX,Brownwood,Brown County,292595,294729,294784,294687,297734,302407,306549,311156,312943,318553,327655,336671,342694
35018,21292,Bloomburg,City,TX,TX,,Cass County,105082,107735,109274,110159,111301,112750,114040,115172,117210,119257,122974,125269,127713
12142,21337,Jonestown,City,TX,TX,Austin-Round Rock,Travis County,388459,404780,423335,442194,464064,484127,498453,504968,511371,515868,525980,536418,550983
10152,21360,Apple Springs,City,TX,TX,Huntsville,Trinity County,162383,166078,167424,169057,171982,179566,185777,191057,192395,191418,195500,199535,203898
36452,21371,Tow,City,TX,TX,,Llano County,145279,148752,150505,152181,154210,156272,158850,160612,162235,165060,170959,176795,182061
14829,21399,Blue Mound,City,TX,TX,Dallas-Fort Worth-Arlington,Tarrant County,169213,172046,176732,182726,188458,193559,197202,199847,202104,204003,206864,209751,213110
40790,21425,Scotland,City,TX,TX,Wichita Falls,Archer County,132812,133104,131979,131168,132748,134979,136227,137377,138150,137203,138275,139373,142604
22405,21531,Niederwald,City,TX,TX,Austin-Round Rock,Hays County,276760,285734,295149,303254,315930,330643,344415,353363,360640,366511,370899,374311,382974
51950,21557,Evant,City,TX,TX,,Hamilton County,211205,214891,220211,221544,225355,231350,235640,240983,245568,253582,262880,272764,280683
235208,21570,Lowry Crossing,City,TX,TX,Dallas-Fort Worth-Arlington,Collin County,342408,346756,352789,360610,371691,384678,395345,404537,411568,421594,431776,445374,456863
238003,21570,Star Harbor,City,TX,TX,Athens,Henderson County,361299,367132,372864,377324,387963,399663,409457,419844,430871,446973,452926,460397,465426
7410,21654,Thompsons,City,TX,TX,Houston-The Woodlands-Sugar Land,Fort Bend County,207432,211745,217466,222956,227673,233891,241457,247303,251067,252352,255588,261116,272497
33176,21665,North Zulch,City,TX,TX,,Madison County,226072,230269,233691,237073,240256,243842,248211,252881,255980,256919,261015,265823,272698
26108,21711,New London,City,TX,TX,Longview,Rusk County,121825,122654,121971,123344,124521,125800,126672,127631,128462,129271,131991,133602,136041
7975,21720,Wink,City,TX,TX,,Winkler County,112407,109616,109838,110264,111465,114597,118274,120179,118672,116800,115787,118139,121473
53306,21730,Midfield,City,TX,TX,Bay City,Matagorda County,172926,176462,176910,176499,175749,176771,177172,177546,177702,178982,182837,185981,189872
9604,21738,Long Branch,City,TX,TX,,Panola County,147651,150800,151566,151753,152184,153407,155363,157467,158738,160270,164095,167892,171840
236599,21764,Pine Island,City,TX,TX,Houston-The Woodlands-Sugar Land,Waller County,278495,286842,292846,299322,303524,307137,311451,316161,320273,323018,329978,337800,346939
18767,21787,Jonesboro,City,TX,TX,,Hamilton County,269751,273615,277907,279891,284875,291010,293432,298132,301027,302778,309890,320113,331175
28441,21831,Kerens,City,TX,TX,Corsicana,Navarro County,73325,74900,75742,76476,77215,78094,79238,80227,80816,81219,82205,83536,85143
234859,21888,Las Lomas,City,TX,TX,Rio Grande City,Starr County,52534,54126,55051,56103,56740,57336,57622,58061,58600,58790,60279,61046,63299
22858,21913,Rye,City,TX,TX,Houston-The Woodlands-Sugar Land,Liberty County,60977,61426,62054,62965,64158,64569,65487,66321,67142,66450,67295,68287,70294
18337,21930,Gorman,City,TX,TX,,Eastland County,74743,76561,77644,78675,79886,80803,81532,82124,82729,83379,85019,86534,88528
22824,21948,Round Mountain,City,TX,TX,,Blanco County,634577,648360,658873,668453,679822,692064,708465,723534,735027,744311,758458,772166,787685
9113,21948,Oak Leaf,City,TX,TX,Dallas-Fort Worth-Arlington,Ellis County,324548,328005,332304,337131,343361,350627,360530,370813,380264,385635,393158,400225,409051
24992,21948,Gustine,City,TX,TX,,Comanche County,131934,134818,136807,138074,138710,139959,141304,142348,143125,144338,147994,150766,154558
15807,21948,Linn,City,TX,TX,McAllen-Edinburg-Mission,Hidalgo County,143003,145036,145951,147386,149623,152454,154429,157121,159408,162284,165524,170281,174575
35062,21961,Covington,City,TX,TX,,Hill County,190580,194242,196475,197205,199733,201766,205186,207848,210162,214627,222130,229194,234416
14518,21977,Wells,City,TX,TX,Jacksonville,Cherokee County,149407,154687,158440,161835,163402,164635,166618,168112,171804,174542,181114,185269,190439
22428,22048,Pickton,City,TX,TX,Sulphur Springs,Hopkins County,165413,169332,172164,172354,172152,171792,174308,175796,176849,176912,180111,183868,188334
17111,22060,Bon Wier,City,TX,TX,Beaumont-Port Arthur,Newton County,83636,84473,85540,85004,85267,85325,87457,87825,88774,89789,91850,93942,95153
40558,22080,Richland Springs,City,TX,TX,,San Saba County,165021,168370,172636,175992,177521,178984,181004,182471,185531,189441,189802,189889,188792
29349,22111,Sullivan City,City,TX,TX,McAllen-Edinburg-Mission,Hidalgo County,80536,81021,83544,85398,89682,92952,93924,94587,96026,100200,103916,106205,107824
10274,22111,Batesville,City,TX,TX,,Zavala County,60392,62598,65248,65973,65857,64904,65719,65552,65960,66499,67200,67078,66460
28927,22142,Rainbow,City,TX,TX,Dallas-Fort Worth-Arlington,Somervell County,285443,289870,292960,295801,300314,304095,308289,313083,317028,319666,325502,331838,339852
46602,22148,Moore,City,TX,TX,,Frio County,154366,157616,159950,163496,166821,169402,171044,172601,173392,175136,179306,182831,187151
32341,22198,Kosse,City,TX,TX,,Limestone County,154196,159412,162083,164304,166839,169330,171624,173091,174049,174532,177861,181845,186786
30660,22216,Burlington,City,TX,TX,,Milam County,236400,238556,243016,249908,257667,262135,264707,268493,272226,279106,284077,287645,290045
32833,22216,Meyersville,City,TX,TX,Victoria,Victoria County,244934,250415,255189,260312,264538,267478,270272,273073,278250,283616,293157,299914,311741
46012,22237,Kendleton,City,TX,TX,Houston-The Woodlands-Sugar Land,Fort Bend County,144889,146696,151050,156569,159666,163556,165892,170359,175305,177565,180357,180408,183800
236488,22248,Pecan Hill,City,TX,TX,Dallas-Fort Worth-Arlington,Ellis County,254442,260042,264854,270597,275706,281129,286871,293343,300337,306653,314714,324910,329414
42707,22270,Richland,City,TX,TX,Corsicana,Navarro County,95203,96757,97961,98676,99557,99828,100675,101897,102900,103538,106015,108655,111695
46738,22284,Newcastle,City,TX,TX,,Young County,78455,80239,81123,81946,83036,84326,85736,87223,88136,88911,91573,94468,97388
8828,22301,Moscow,City,TX,TX,,Polk County,161532,163931,165671,169170,172451,175933,178671,181998,183972,185336,189199,192851,196669
232547,22335,D Hanis,City,TX,TX,San Antonio-New Braunfels,Medina County,217610,224449,229008,235604,239728,243343,245150,245363,244436,243267,246614,252448,256754
236096,22487,O'Donnell,City,TX,TX,Lubbock,Lynn County,115091,116788,116657,116644,118206,119479,120950,121961,124268,125371,127613,129460,131893
10644,22564,Bynum,City,TX,TX,,Hill County,135256,137674,139531,139294,138738,138106,139569,141002,141733,143566,148152,153548,158031
23877,22596,Buffalo Gap,City,TX,TX,Abilene,Taylor County,197583,199125,200977,204580,209457,214588,220171,224395,229534,233913,235791,236043,236481
20142,22633,Reno,City,TX,TX,Paris,Lamar County,168569,172111,174089,175775,177225,178658,180367,182006,183310,184329,188450,192730,197873
11108,22655,Deweyville,City,TX,TX,Beaumont-Port Arthur,Newton County,80906,81881,82719,82901,83852,84823,86269,86813,87205,88583,91446,95724,97666
55627,22672,Benavides,City,TX,TX,,Duval County,63973,64818,64900,63733,62464,61984,62501,63017,63131,63457,65181,66794,68312
19431,22695,Montague,City,TX,TX,,Montague County,185808,189798,191741,194839,197947,201394,203464,205283,206277,207221,212041,217575,222820
44115,22695,Bellevue,City,TX,TX,Wichita Falls,Clay County,114168,117166,118633,119872,120884,122093,122985,123936,123810,124239,127127,130687,136089
45746,22759,Hillcrest,City,TX,TX,Houston-The Woodlands-Sugar Land,Brazoria County,248673,248976,248730,250965,255151,259213,264093,267756,272536,274995,278110,281400,287184
48754,22767,Aubrey,City,TX,TX,Dallas-Fort Worth-Arlington,Denton County,244965,248934,253207,257712,263156,270870,279177,286970,292855,298695,305315,313588,321853
50744,22774,Aquilla,City,TX,TX,,Hill County,151574,154004,154942,155952,157905,159953,161933,163974,165197,166203,168891,172104,176340
32451,22774,Lawn,City,TX,TX,Abilene,Taylor County,129441,137154,143264,148826,150868,151794,149784,147794,146349,146750,149191,150806,152121
54607,22794,Sulphur Bluff,City,TX,TX,Sulphur Springs,Hopkins County,,,,,,,,,,,,190095,192347
19432,22832,Montalba,City,TX,TX,Palestine,Anderson County,152919,156225,157413,158258,159133,160346,161660,163808,166314,168740,172856,176854,181629
40230,22874,Palmer,City,TX,TX,Dallas-Fort Worth-Arlington,Ellis County,183484,188036,192618,197420,201385,206280,210126,212613,214409,217086,221294,227503,234488
36909,22889,Petrolia,City,TX,TX,Wichita Falls,Clay County,71128,72107,72435,72738,74117,74868,76148,76478,77012,76877,78176,79250,79839
13575,22908,Romayor,City,TX,TX,Houston-The Woodlands-Sugar Land,Liberty County,180885,184325,187520,189955,192511,193616,196402,198876,201325,203022,207629,212321,216811
35417,22908,Edmonson,City,TX,TX,Plainview,Hale County,83819,84242,84203,85002,86866,88754,90426,91356,91824,90631,90294,90427,91325
47717,22918,Skellytown,City,TX,TX,Amarillo,Carson County,49765,51042,51586,52368,52939,53285,53202,53536,53829,54315,55241,55740,56581
49295,22943,Doss,City,TX,TX,Fredericksburg,Gillespie County,342448,352056,355853,361509,370930,380821,398589,416262,432712,438634,447260,452826,459443
39861,23019,Moran,City,TX,TX,,Shackelford County,116459,121503,126127,125619,120565,115496,115407,115898,116543,114998,112564,109941,110569
19454,23019,Moore Station,City,TX,TX,Athens,Henderson County,121299,123304,127337,133289,140763,143512,143778,143704,146654,149121,148369,147489,146197
43303,23036,Uncertain,City,TX,TX,Marshall,Harrison County,136272,138249,138992,141300,142863,143821,146068,148431,149329,150131,150389,151861,154074
50261,23079,Spurger,City,TX,TX,,Tyler County,111338,112906,114035,115173,116547,117639,118879,120535,121740,122682,124974,127802,131228
42653,23105,Rochelle,City,TX,TX,,McCulloch County,192840,196411,203600,209673,216022,217506,222185,230114,239536,247007,250600,255394,263047
43371,23175,Waring,City,TX,TX,San Antonio-New Braunfels,Kendall County,171679,179708,184805,190219,191032,193524,196114,199259,200958,206123,214892,226964,234957
235906,23191,New Chapel Hill,City,TX,TX,Tyler,Smith County,170932,171848,172070,174533,175988,178919,181144,183800,185270,186487,188606,191898,197376
14457,23191,Waller,City,TX,TX,Houston-The Woodlands-Sugar Land,Waller County,171074,173361,174960,177182,180011,182511,185439,188255,190815,193067,197604,202207,207334
19946,23191,Pine Forest,City,TX,TX,Beaumont-Port Arthur,Orange County,149365,151324,152514,153610,154855,155831,157363,159033,160198,160837,164006,168611,173906
232772,23211,Dougherty,City,TX,TX,,Floyd County,114517,117748,116306,115178,113922,114861,114715,114805,114409,114949,115417,116784,117037
33850,23231,San Ygnacio,City,TX,TX,Zapata,Zapata County,69751,70489,70468,70297,70578,70976,70898,71300,71762,72880,74738,76522,78725
23568,23231,Bagwell,City,TX,TX,,Red River County,103443,105231,106670,108690,109962,111317,112846,114519,116126,117918,121669,125524,129209
28042,23261,Yancey,City,TX,TX,San Antonio-New Braunfels,Medina County,220811,230504,236561,244516,246877,249622,251728,253842,255682,256717,256497,256033,253801
23847,23301,Brookshire,City,TX,TX,Houston-The Woodlands-Sugar Land,Waller County,152758,156651,159582,162162,164179,166164,168146,170136,171607,172887,176787,180867,185721
17419,23310,Chester,City,TX,TX,,Tyler County,147535,150956,154195,157653,160568,164302,167221,169262,170666,172206,176625,180258,185167
18270,23310,Geronimo,City,TX,TX,San Antonio-New Braunfels,Guadalupe County,265202,266372,268952,269375,277358,283543,293704,301694,311081,318609,325922,335718,344663
237495,23310,Santa Clara,City,TX,TX,San Antonio-New Braunfels,Guadalupe County,409536,412346,417970,424201,435440,447071,458327,469680,478231,488037,493585,502846,510927
17253,23336,Byers,City,TX,TX,Wichita Falls,Clay County,100480,102501,103684,104426,106404,108486,111647,113763,115851,117549,120909,123730,126793
26790,23342,Roby,City,TX,TX,,Fisher County,88810,91327,92859,93779,94263,94625,95949,97081,97790,96196,96009,95728,97342
40753,23363,Sanford,City,TX,TX,Borger,Hutchinson County,55692,55192,54272,53023,53722,54313,54807,55260,55074,55088,54999,55431,56346
9269,23369,Utopia,City,TX,TX,Uvalde,Uvalde County,248589,250865,250442,249516,253224,256661,261230,264000,266156,268208,275147,282742,291029
25597,23385,Lincoln,City,TX,TX,,Lee County,316626,323821,328349,332398,336749,342096,347570,352717,355388,356254,363286,371380,382335
51623,23385,Cut and Shoot,City,TX,TX,Houston-The Woodlands-Sugar Land,Montgomery County,207986,209447,214171,219949,227530,233493,241191,248292,255175,257748,260185,263081,266305
51364,23413,Chatfield,City,TX,TX,Corsicana,Navarro County,168639,171860,174918,176347,177362,177241,178895,180233,180600,181593,184452,188803,192846
29937,23451,Douglassville,City,TX,TX,,Cass County,95559,97983,98764,98780,98617,99424,100082,101199,101202,101860,103482,105632,107438
234633,23517,Grulla,City,TX,TX,Rio Grande City,Starr County,63363,63961,65320,66825,68431,69907,71508,73006,73621,72164,72410,72311,72460
27830,23568,Wellman,City,TX,TX,,Terry County,45539,47821,50658,53396,54458,55225,55304,55974,56160,56933,58998,61138,60997
4046,23625,Channing,City,TX,TX,,Hartley County,151913,154067,155885,157552,159636,162799,166472,169474,169473,168801,171817,175651,180456
237038,23625,Reid Hope King,City,TX,TX,Brownsville-Harlingen,Cameron County,91058,93886,97122,100435,102708,103314,104178,108580,113187,116748,116234,115298,115098
6646,23640,Purmela,City,TX,TX,Killeen-Temple,Coryell County,352560,341076,331995,335062,345323,359860,367146,377971,385408,393338,406502,421702,435846
45142,23650,Elmendorf,City,TX,TX,San Antonio-New Braunfels,Bexar County,176752,177033,178514,180280,183825,187674,193111,198004,202720,207281,211997,216025,220206
31063,23665,Cost,City,TX,TX,,Gonzales County,227253,236837,243322,248738,249933,250726,252319,254518,256901,257559,259095,260688,263181
20336,23665,San Leanna,City,TX,TX,Austin-Round Rock,Travis County,432280,451607,475431,496586,523702,549951,568774,575544,579276,582904,593670,604133,616107
43904,23693,Annona,City,TX,TX,,Red River County,72672,73431,74088,74975,75807,76926,78020,78671,78962,79373,81685,83634,87095
395969,23726,Las Palmas-Juarez,City,TX,TX,Brownsville-Harlingen,Cameron County,44405,44991,45919,47429,48011,47687,46833,46127,45435,45979,47190,48645,50144
236052,23726,North San Pedro,City,TX,TX,Corpus Christi,Nueces County,80573,80047,80300,82014,83071,84927,85712,86683,85693,84573,85005,87718,90518
17434,23741,China Grove,City,TX,TX,San Antonio-New Braunfels,Bexar County,319474,322313,328515,334247,341716,347292,351690,354033,357953,364421,372510,380533,389453
18982,23787,Lefors,City,TX,TX,Pampa,Gray County,55480,55776,56136,57048,57655,58479,59197,59808,60221,60378,61238,63212,66141
